FUNCTION_BLOCK,BODY_TYPE,RUNG,RUNG_NAME,OBJECT,OBJECT_TYPE_LIST,ATTRIBUTES
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[80]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[81]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSource,"{'identifier': 'LD026[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': 'LD026[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[27]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[27]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,98,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,98,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,99,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,99,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[82]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[83]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[84]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'LD027[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': 'LD027[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[28]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[28]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,99,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,99,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,100,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,100,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[85]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[86]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[87]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'LD028[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': 'LD028[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[29]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[29]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,100,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,100,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,101,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,101,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[88]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[89]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[90]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'LD029[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': 'LD029[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[30]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[30]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,101,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,101,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,102,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,102,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[91]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[92]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[93]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'LD030[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': 'LD030[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[31]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[31]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,102,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,102,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,103,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,103,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[94]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[95]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[96]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'LD031[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': 'LD031[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[32]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[32]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,103,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,103,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,104,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,104,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[97]', 'in_list': ['5']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['6']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['6'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['7'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['8']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[98]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['10'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': 'Lot_No_and_Cnt_history[99]', 'in_list': ['11']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'LD032[1]', 'out_list': ['12']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['14']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,Block,{}
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': 'LD032[1]', 'in_list': ['16']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['17']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSource,"{'identifier': 'Part_No_history[33]', 'out_list': ['18']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,Block,"{'typeName': 'Clear', 'InOut_inoutVar_in_order': ['2'], 'InOut_inoutVar_in_list': ['18'], 'InOut_inoutVar_out_order': ['2'], 'InOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['19'], '_outVar_out_order': ['3'], '_outVar_out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': 'Part_No_history[33]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,104,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['21']}"
Counter_for_Part_No_ZAW,LD,104,NONE,LdObject,RightPowerRail,"{'in_list': ['4', '7', '10', '15', '19'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,105,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,105,NONE,LdObject,Contact,"{'operand': 'LB100', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,105,NONE,FbdObject,DataSource,"{'identifier': 'UINT#0', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,105,NONE,FbdObject,Block,"{'typeName': 'MOVE', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['4'], 'Out_outVar_out_order': ['2'], 'Out_outVar_out_list': ['5']}"
